antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"starred_actors, ~Subject",has_genre,0.003401681942738354,0.2388736653122933,0.002645752622129831,0.7777777777777778,3.256021448663854,0.001833180388241278,3.4250685060946804,0.6952417071882323
"has_genre, release_year, written_by, ~release_year",~written_by,0.004630067088727204,0.301993763583105,0.003590664272890485,0.7755102040816326,2.5679676125769455,0.002192412887123486,3.1093005076752593,0.6134271981453537
"has_genre, written_by, ~release_year",~written_by,0.004630067088727204,0.301993763583105,0.003590664272890485,0.7755102040816326,2.5679676125769455,0.002192412887123486,3.1093005076752593,0.6134271981453537
"has_genre, written_by, ~release_year","release_year, ~written_by",0.004630067088727204,0.04129263913824058,0.003590664272890485,0.7755102040816326,18.780834072759536,0.0033994765834098285,4.270605516566019,0.9511581545471806
"~release_year, ~written_by",written_by,0.01804781252952849,0.28696966833601056,0.013984692431257677,0.7748691099476439,2.700177738088876,0.00880551765546839,3.1671812406470217,0.6412267492665875
"~release_year, ~written_by","release_year, written_by",0.01804781252952849,0.032693943116318624,0.013984692431257677,0.7748691099476439,23.700693036346575,0.01339463827504329,4.296638531739141,0.9754111790774608
"release_year, ~release_year, ~written_by",written_by,0.01804781252952849,0.28696966833601056,0.013984692431257677,0.7748691099476439,2.700177738088876,0.00880551765546839,3.1671812406470217,0.6412267492665875
"Sport played, starred_actors",~has_genre,0.009543607672682605,0.12888594916375318,0.0073703108759331,0.7722772277227722,5.9919427426613625,0.0061402739425929255,3.825326918889604,0.8411366983204419
"Sport played, ~has_genre",starred_actors,0.009543607672682605,0.22630634035717662,0.0073703108759331,0.7722772277227722,3.4125302300584957,0.005210531949723629,3.397524331475006,0.7137742846100029
"starred_actors, ~Film Executive Produced",~starred_actors,0.0033071907776622885,0.1973920438439006,0.0025512614570537655,0.7714285714285715,3.908103672297066,0.0018984483100693073,3.5114098081829352,0.7465905420019945
"Subject, has_genre",~has_genre,0.0033071907776622885,0.12888594916375318,0.0025512614570537655,0.7714285714285715,5.985358190196901,0.00212501103460915,3.8111239724085806,0.8356894057500808
"has_genre, ~has_genre, ~starred_actors, ~written_by","starred_actors, written_by",0.0040631200982708116,0.05480487574411792,0.0031182084475101578,0.7674418604651163,14.00316760224539,0.0028955296553909975,4.064339034300294,0.9323759415789775
"has_genre, starred_actors, ~Produced by",~starred_actors,0.002834734952281962,0.1973920438439006,0.002173296796749504,0.7666666666666666,3.8839795755544912,0.0016137426707628255,3.439748383526139,0.7446429822140006
~Influenced By,~written_by,0.002834734952281962,0.301993763583105,0.002173296796749504,0.7666666666666666,2.5386837713808927,0.0013172245197493008,2.9914552989295498,0.6078180941747452
"starred_actors, ~is-a","is-a, ~starred_actors",0.002834734952281962,0.007937257866389493,0.002173296796749504,0.7666666666666666,96.590873015873,0.002150796774450375,4.251697466286901,0.9924604171902489
~Influenced By,written_by,0.002834734952281962,0.28696966833601056,0.002173296796749504,0.7666666666666666,2.671594775546043,0.0013598138476726526,3.0558442785599538,0.6274704493673754
Runner-up,~Runner-up,0.0032126996125862234,0.0054804875744117925,0.0024567702919777,0.7647058823529411,139.53245436105476,0.0024391631316706035,4.226707927808749,0.9960331639163755
"Produced by, starred_actors",~starred_actors,0.005858452234716054,0.1973920438439006,0.004441084758575073,0.7580645161290323,3.8404005620840342,0.003284672898202604,3.317446218778544,0.7439690022184606
"has_genre, starred_actors, written_by, ~directed_by",~written_by,0.003874137768118681,0.301993763583105,0.002929226117358027,0.7560975609756098,2.5036860099514637,0.0017592606721244161,2.86182556930927,0.6029247067031414
"is-a, ~has_genre",has_genre,0.005008031749031466,0.2388736653122933,0.0037796466030426156,0.7547169811320754,3.159481729161691,0.0025833597031511345,3.1030535183421883,0.6869325735992402
~Next in series,written_by,0.005385996409335727,0.28696966833601056,0.0040631200982708116,0.7543859649122806,2.6288003512237954,0.002517502495024794,2.903052064631956,0.6229535723281001
"starred_actors, ~Produced by",~starred_actors,0.006519890390248512,0.1973920438439006,0.0049135405839554,0.753623188405797,3.817900527955265,0.0036265660941860395,3.2576440573394607,0.7429196968145038
"is-a, ~written_by",written_by,0.011055466313899651,0.28696966833601056,0.008315222526693753,0.752136752136752,2.620962544571369,0.005142639025294033,2.876708579471956,0.6253745895801122
"~starred_actors, ~written_by",written_by,0.03571766039875272,0.28696966833601056,0.02683549088160257,0.7513227513227513,2.6181260050209674,0.016585605723234243,2.867292184776468,0.640940301288377
~starred_actors,starred_actors,0.1973920438439006,0.22630634035717662,0.1482566380043466,0.7510770703685974,3.318851204889714,0.10358556694641011,3.1081654903728038,0.8705257848564946
"~has_genre, ~starred_actors, ~written_by","has_genre, written_by",0.004535575923651138,0.08910516866672966,0.003401681942738354,0.7500000000000001,8.417020148462356,0.002997538685060661,3.643579325333083,0.8852080367030534
"~has_genre, ~starred_actors, ~written_by","starred_actors, written_by",0.004535575923651138,0.05480487574411792,0.003401681942738354,0.7500000000000001,13.684913793103451,0.0031531102678146405,3.78078049702353,0.9311501344723937
"starred_actors, ~has_genre, ~starred_actors, ~written_by","has_genre, written_by",0.004157611263346877,0.08910516866672966,0.0031182084475101578,0.75,8.417020148462354,0.0027477437946389393,3.6435793253330813,0.8848720624980233
~Winner,Winner,0.0030237172824340926,0.002267787961825569,0.002267787961825569,0.7499999999999999,330.71875,0.002260930812172501,3.990928848152696,1.0
"has_genre, starred_actors, written_by",~written_by,0.019748653500897665,0.301993763583105,0.0147406217518662,0.7464114832535885,2.4716122425759472,0.008776651555431452,2.7525151587005863,0.6074011458626845
"release_year, ~release_year",~written_by,0.02418973825947274,0.301993763583105,0.01804781252952849,0.74609375,2.470560123983104,0.01074266243246009,2.749070715734233,0.6099889630040098
~release_year,"release_year, ~written_by",0.02418973825947274,0.04129263913824058,0.01804781252952849,0.74609375,18.068444293478258,0.01704895439673159,3.7758320673940062,0.9680723077866844
~release_year,~written_by,0.02418973825947274,0.301993763583105,0.01804781252952849,0.74609375,2.470560123983104,0.01074266243246009,2.749070715734233,0.6099889630040098
"written_by, ~has_genre, ~starred_actors","has_genre, starred_actors",0.0073703108759331,0.06718321836908249,0.0054804875744117925,0.7435897435897436,11.068087561758448,0.004985326369385956,3.6379854483605785,0.9164043394770964
"release_year, ~has_genre, ~written_by",written_by,0.005102522914107531,0.28696966833601056,0.0037796466030426156,0.7407407407407408,2.5812509908657426,0.002315377294704283,2.75025985070396,0.6157327381517712
"release_year, written_by, ~has_genre",~written_by,0.005102522914107531,0.301993763583105,0.0037796466030426156,0.7407407407407408,2.4528345617206697,0.00223871650444225,2.692309769036596,0.5953461867223858
"written_by, ~directed_by, ~written_by",starred_actors,0.008315222526693753,0.22630634035717662,0.00614192572994425,0.7386363636363638,3.2638783450370092,0.004260138150672632,2.960219219502978,0.699431963938872
"Sport played, has_genre",~has_genre,0.0032126996125862234,0.12888594916375318,0.0023622791269016347,0.7352941176470588,5.704998274969812,0.0019482072879554372,3.290875303159154,0.8273732107308749
"~has_genre, ~starred_actors","has_genre, starred_actors",0.026740999716526506,0.06718321836908249,0.0196541623358216,0.7349823321554769,10.939969087484405,0.017857615912458626,3.519828656020661,0.9335562920089618
~Influenced By,"written_by, ~written_by",0.002834734952281962,0.18879334782197865,0.0020788056316734384,0.7333333333333332,3.8843176509843165,0.0015436265298441499,3.042024945667578,0.7446654548900354
"in_language, ~written_by",written_by,0.006708872720400642,0.28696966833601056,0.0049135405839554,0.7323943661971831,2.5521664726588047,0.0029882976044735186,2.6644817656917503,0.6122837636108184
"starred_actors, ~starred_actors, ~written_by",written_by,0.032410469621090426,0.28696966833601056,0.023717282434092414,0.7317784256559767,2.550020111530195,0.014416460716313749,2.658363084355961,0.6282067044322709
release_year,~written_by,0.056505716715487105,0.301993763583105,0.04129263913824058,0.7307692307692308,2.419815634928276,0.024228265083369862,2.592594592405611,0.6218854597686003
"has_genre, release_year, ~has_genre, ~written_by",written_by,0.0049135405839554,0.28696966833601056,0.003590664272890485,0.7307692307692308,2.546503381373319,0.002180627161157276,2.6483983747519613,0.6103034149803338
"has_genre, release_year, written_by, ~has_genre",~written_by,0.0049135405839554,0.301993763583105,0.003590664272890485,0.7307692307692308,2.419815634928276,0.002106805659423466,2.592594592405611,0.5896426090389777
"has_genre, written_by, ~has_genre",~written_by,0.0494188793347822,0.301993763583105,0.03609562505905698,0.7304015296367113,2.4185980563658687,0.021171431696686772,2.5890585932342995,0.6170302790586324
"Subject, ~has_genre",has_genre,0.0034961731078144193,0.2388736653122933,0.0025512614570537655,0.7297297297297297,3.0548772665070136,0.0017161177722238635,2.816167438344515,0.6750145745973548
"~directed_by, ~written_by",starred_actors,0.010110554663138996,0.22630634035717662,0.0073703108759331,0.7289719626168225,3.2211733947281136,0.0050822282511369275,2.854662813164901,0.6965971059613671
"~Subject, ~written_by",written_by,0.0040631200982708116,0.28696966833601056,0.002929226117358027,0.7209302325581396,2.5122175341332866,0.0017632338903478735,2.555025355129296,0.6044010528248761
~Subject,has_genre,0.00840971369176982,0.2388736653122933,0.006047434564868185,0.7191011235955057,3.0103825913810276,0.00403857543108815,2.709609751488237,0.6734800838574423
"written_by, ~has_genre",~written_by,0.05102522914107531,0.301993763583105,0.03666257204951337,0.7185185185185186,2.3792495248690493,0.021253271063509716,2.4797589977968646,0.6108691389909986
"Subject, has_genre",~written_by,0.0033071907776622885,0.301993763583105,0.0023622791269016347,0.7142857142857143,2.3652333273735024,0.0013635281370680645,2.443021827459133,0.5791240045506257
Influenced By,~written_by,0.0033071907776622885,0.301993763583105,0.0023622791269016347,0.7142857142857143,2.3652333273735024,0.0013635281370680645,2.443021827459133,0.5791240045506257
"release_year, ~written_by",written_by,0.04129263913824058,0.28696966833601056,0.0294812435037324,0.7139588100686498,2.4879242960014887,0.01763150854551293,2.4927540394973065,0.6238175837894938
"release_year, starred_actors",~starred_actors,0.0049135405839554,0.1973920438439006,0.0034961731078144193,0.7115384615384616,3.6046967632654563,0.00252627928943751,2.7823742480078115,0.7261521325712761
"has_genre, ~has_genre, ~written_by",written_by,0.05074175564584711,0.28696966833601056,0.03609562505905698,0.7113594040968343,2.478866175026934,0.021534280270581345,2.470305084539112,0.628479934708717
"~has_genre, ~written_by",written_by,0.051686667296607765,0.28696966833601056,0.03666257204951337,0.7093235831809872,2.471771972605989,0.021830066278012115,2.453003719623913,0.6278852317225
"starred_actors, written_by",~written_by,0.05480487574411792,0.301993763583105,0.038835868846262875,0.7086206896551724,2.3464745802943336,0.022285138157592282,2.3955243616674506,0.6071008381183942
"Subject, ~written_by",written_by,0.004535575923651138,0.28696966833601056,0.0032126996125862234,0.7083333333333335,2.4683212600153666,0.0019111268940632615,2.4446754228479652,0.597576705100645
"written_by, ~has_genre","has_genre, ~written_by",0.05102522914107531,0.1059245960502693,0.03609562505905698,0.7074074074074075,6.6784055241682365,0.03069079827391615,3.055700747676296,0.8959813117729887
"has_genre, written_by, ~directed_by, ~written_by",starred_actors,0.004157611263346877,0.22630634035717662,0.002929226117358027,0.7045454545454546,3.113237806035301,0.0019883323277222176,2.61865546340648,0.6816249322791843
"release_year, ~has_genre, ~written_by","has_genre, written_by",0.005102522914107531,0.08910516866672966,0.003590664272890485,0.7037037037037037,7.897451003495543,0.0031360031080030805,3.0742700557497873,0.8778561466825959
"release_year, written_by, ~has_genre","has_genre, ~written_by",0.005102522914107531,0.1059245960502693,0.003590664272890485,0.7037037037037037,6.643440050219711,0.0030501815943764017,3.0175044883303412,0.8538322727704435
"is-a, ~starred_actors",starred_actors,0.007937257866389493,0.22630634035717662,0.005574978739487858,0.7023809523809523,3.1036733273685253,0.0037787269592740396,2.5996106963998864,0.6832240681517691
~Next in series,has_genre,0.005385996409335727,0.2388736653122933,0.0037796466030426156,0.7017543859649122,2.9377637130801686,0.0024930738993857397,2.5520118280705457,0.6631768953068592
"has_genre, ~starred_actors, ~written_by",written_by,0.0122838514598885,0.28696966833601056,0.00859869602192195,0.7,2.4392821863681267,0.0050736032425889276,2.376767772213298,0.5973814762679204
"~has_genre, ~written_by","has_genre, written_by",0.051686667296607765,0.08910516866672966,0.03609562505905698,0.6983546617915906,7.837420345429908,0.031490075851771604,3.0197543802381754,0.9199564812747408
"has_genre, ~directed_by, ~written_by",starred_actors,0.005008031749031466,0.22630634035717662,0.0034961731078144193,0.6981132075471698,3.084815062827431,0.0023628237702985576,2.5628602475668525,0.6792330792330791
"~Subject, ~written_by",has_genre,0.0040631200982708116,0.2388736653122933,0.002834734952281962,0.6976744186046512,2.9206836914924934,0.0018641625618039679,2.5175717224285687,0.6602972802024036
"written_by, ~Subject",has_genre,0.00368515543796655,0.2388736653122933,0.0025512614570537655,0.6923076923076923,2.8982168938656283,0.0016709748703411663,2.4736605877350466,0.6573828190861575
"has_genre, release_year, ~release_year, ~written_by",written_by,0.005197014079183596,0.28696966833601056,0.003590664272890485,0.6909090909090909,2.407603196934774,0.0020992788662495907,2.3068628377364364,0.5877034674452087
